SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,SAFE_DISTANCE
87,DC:A6:32:2C:42:BC,2020-07-12 00:38:41.045472,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-56,1
88,DC:A6:32:2C:42:BC,2020-07-12 00:38:42.120518,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-63,1
89,DC:A6:32:2C:42:BC,2020-07-12 00:38:43.140412,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-73,1
90,DC:A6:32:2C:42:BC,2020-07-12 00:38:44.100405,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-65,1
91,DC:A6:32:2C:42:BC,2020-07-12 00:38:45.025460,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-65,1
92,DC:A6:32:2C:42:BC,2020-07-12 00:38:46.395572,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-72,1
95,DC:A6:32:2C:42:BC,2020-07-12 00:38:47.129262,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-72,1
96,DC:A6:32:2C:42:BC,2020-07-12 00:38:48.143604,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-64,1
99,DC:A6:32:2C:42:BC,2020-07-12 00:38:49.006754,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-67,1
101,DC:A6:32:2C:42:BC,2020-07-12 00:38:50.095578,8b38b4b8-c572-11ea-a082-dca6322c42bb,1,1,1,-58,1
0,DC:A6:32:2C:42:BC,2020-07-14 20:03:08.485689,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-72,1
1,DC:A6:32:2C:42:BC,2020-07-14 20:03:09.203631,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-70,1
2,DC:A6:32:2C:42:BC,2020-07-14 20:03:10.287981,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
3,DC:A6:32:2C:42:BC,2020-07-14 20:03:11.276096,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-61,1
4,DC:A6:32:2C:42:BC,2020-07-14 20:03:12.522356,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-64,1
5,DC:A6:32:2C:42:BC,2020-07-14 20:03:13.144885,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-70,1
6,DC:A6:32:2C:42:BC,2020-07-14 20:03:14.087448,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-69,1
7,DC:A6:32:2C:42:BC,2020-07-14 20:03:15.217441,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-66,1
8,DC:A6:32:2C:42:BC,2020-07-14 20:03:16.767406,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-68,1
9,DC:A6:32:2C:42:BC,2020-07-14 20:03:17.022349,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-70,1
10,DC:A6:32:2C:42:BC,2020-07-14 20:03:19.027432,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-82,1
11,DC:A6:32:2C:42:BC,2020-07-14 20:03:20.003724,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-68,1
12,DC:A6:32:2C:42:BC,2020-07-14 20:03:21.244937,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
13,DC:A6:32:2C:42:BC,2020-07-14 20:03:22.809955,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
14,DC:A6:32:2C:42:BC,2020-07-14 20:03:23.054295,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-66,1
15,DC:A6:32:2C:42:BC,2020-07-14 20:03:24.097494,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-67,1
16,DC:A6:32:2C:42:BC,2020-07-14 20:03:25.397544,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
17,DC:A6:32:2C:42:BC,2020-07-14 20:03:26.366306,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-65,1
18,DC:A6:32:2C:42:BC,2020-07-14 20:03:27.457507,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
19,DC:A6:32:2C:42:BC,2020-07-14 20:03:28.176245,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-74,1
20,DC:A6:32:2C:42:BC,2020-07-14 20:03:29.245038,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-66,1
21,DC:A6:32:2C:42:BC,2020-07-14 20:03:30.051341,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-59,1
22,DC:A6:32:2C:42:BC,2020-07-14 20:03:31.489220,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-59,1
23,DC:A6:32:2C:42:BC,2020-07-14 20:03:33.493912,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-59,1
24,DC:A6:32:2C:42:BC,2020-07-14 20:03:34.015144,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-60,1
25,DC:A6:32:2C:42:BC,2020-07-14 20:03:35.168223,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-75,1
26,DC:A6:32:2C:42:BC,2020-07-14 20:03:37.174740,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-66,1
27,DC:A6:32:2C:42:BC,2020-07-14 20:03:39.180200,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-71,1
28,DC:A6:32:2C:42:BC,2020-07-14 20:03:40.195304,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-61,1
29,DC:A6:32:2C:42:BC,2020-07-14 20:03:41.066456,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
30,DC:A6:32:2C:42:BC,2020-07-14 20:03:42.115173,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
31,DC:A6:32:2C:42:BC,2020-07-14 20:03:43.182785,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-60,1
32,DC:A6:32:2C:42:BC,2020-07-14 20:03:44.527862,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-76,1
33,DC:A6:32:2C:42:BC,2020-07-14 20:03:45.213318,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-68,1
34,DC:A6:32:2C:42:BC,2020-07-14 20:03:47.217791,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
35,DC:A6:32:2C:42:BC,2020-07-14 20:03:48.055271,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-64,1
36,DC:A6:32:2C:42:BC,2020-07-14 20:03:49.475321,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
37,DC:A6:32:2C:42:BC,2020-07-14 20:03:50.038354,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-57,1
38,DC:A6:32:2C:42:BC,2020-07-14 20:03:51.316499,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
39,DC:A6:32:2C:42:BC,2020-07-14 20:03:52.013997,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-65,1
40,DC:A6:32:2C:42:BC,2020-07-14 20:03:53.315265,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-64,1
41,DC:A6:32:2C:42:BC,2020-07-14 20:03:54.027765,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-57,1
42,DC:A6:32:2C:42:BC,2020-07-14 20:03:55.479233,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-68,1
43,DC:A6:32:2C:42:BC,2020-07-14 20:03:56.090350,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-65,1
44,DC:A6:32:2C:42:BC,2020-07-14 20:03:57.481585,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-55,1
45,DC:A6:32:2C:42:BC,2020-07-14 20:03:58.048424,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-65,1
46,DC:A6:32:2C:42:BC,2020-07-14 20:03:59.121607,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-55,1
47,DC:A6:32:2C:42:BC,2020-07-14 20:04:01.126857,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-71,1
48,DC:A6:32:2C:42:BC,2020-07-14 20:04:03.133070,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-67,1
49,DC:A6:32:2C:42:BC,2020-07-14 20:04:04.135452,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
50,DC:A6:32:2C:42:BC,2020-07-14 20:04:05.444276,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
51,DC:A6:32:2C:42:BC,2020-07-14 20:04:06.455507,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-65,1
52,DC:A6:32:2C:42:BC,2020-07-14 20:04:07.073586,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
53,DC:A6:32:2C:42:BC,2020-07-14 20:04:08.261675,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-71,1
54,DC:A6:32:2C:42:BC,2020-07-14 20:04:09.494325,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-75,1
55,DC:A6:32:2C:42:BC,2020-07-14 20:04:10.156761,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-72,1
56,DC:A6:32:2C:42:BC,2020-07-14 20:04:11.499314,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-73,1
57,DC:A6:32:2C:42:BC,2020-07-14 20:04:12.138652,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-69,1
58,DC:A6:32:2C:42:BC,2020-07-14 20:04:13.505064,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-64,1
59,DC:A6:32:2C:42:BC,2020-07-14 20:04:14.594416,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-61,1
60,DC:A6:32:2C:42:BC,2020-07-14 20:04:15.045633,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-57,1
61,DC:A6:32:2C:42:BC,2020-07-14 20:04:17.050619,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
62,DC:A6:32:2C:42:BC,2020-07-14 20:04:19.072706,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-67,1
63,DC:A6:32:2C:42:BC,2020-07-14 20:04:21.077060,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-65,1
64,DC:A6:32:2C:42:BC,2020-07-14 20:04:22.295788,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-63,1
65,DC:A6:32:2C:42:BC,2020-07-14 20:04:23.054470,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-73,1
66,DC:A6:32:2C:42:BC,2020-07-14 20:04:24.410684,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-74,1
67,DC:A6:32:2C:42:BC,2020-07-14 20:04:25.318371,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-71,1
68,DC:A6:32:2C:42:BC,2020-07-14 20:04:26.097080,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-70,1
69,DC:A6:32:2C:42:BC,2020-07-14 20:04:27.513359,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-71,1
70,DC:A6:32:2C:42:BC,2020-07-14 20:04:28.104541,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-66,1
71,DC:A6:32:2C:42:BC,2020-07-14 20:04:29.517233,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-70,1
72,DC:A6:32:2C:42:BC,2020-07-14 20:04:30.023954,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-68,1
73,DC:A6:32:2C:42:BC,2020-07-14 20:04:31.518457,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-69,1
74,DC:A6:32:2C:42:BC,2020-07-14 20:04:32.184627,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-67,1
75,DC:A6:32:2C:42:BC,2020-07-14 20:04:33.518417,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-66,1
76,DC:A6:32:2C:42:BC,2020-07-14 20:04:35.044235,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-59,1
77,DC:A6:32:2C:42:BC,2020-07-14 20:04:37.048501,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
78,DC:A6:32:2C:42:BC,2020-07-14 20:04:38.022199,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-57,1
79,DC:A6:32:2C:42:BC,2020-07-14 20:04:39.438605,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-61,1
80,DC:A6:32:2C:42:BC,2020-07-14 20:04:40.482978,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-72,1
81,DC:A6:32:2C:42:BC,2020-07-14 20:04:41.036008,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-64,1
82,DC:A6:32:2C:42:BC,2020-07-14 20:04:42.138542,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-64,1
83,DC:A6:32:2C:42:BC,2020-07-14 20:04:43.531331,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-66,1
84,DC:A6:32:2C:42:BC,2020-07-14 20:04:44.158583,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
85,DC:A6:32:2C:42:BC,2020-07-14 20:04:45.050428,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-79,1
86,DC:A6:32:2C:42:BC,2020-07-14 20:04:47.054930,22af6dee-c647-11ea-94f4-dca6322c42bb,1,1,1,-62,1
0,DC:A6:32:2C:42:BC,2020-07-14 22:53:56.009545,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,1
1,DC:A6:32:2C:42:BC,2020-07-14 22:53:57.032440,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
2,DC:A6:32:2C:42:BC,2020-07-14 22:53:58.038690,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,1
3,DC:A6:32:2C:42:BC,2020-07-14 22:53:59.010632,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
4,DC:A6:32:2C:42:BC,2020-07-14 22:54:00.608983,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-83,1
5,DC:A6:32:2C:42:BC,2020-07-14 22:54:01.068556,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-73,1
6,DC:A6:32:2C:42:BC,2020-07-14 22:54:02.040341,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-63,1
7,DC:A6:32:2C:42:BC,2020-07-14 22:54:04.044898,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-56,1
8,DC:A6:32:2C:42:BC,2020-07-14 22:54:05.682903,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,1
9,DC:A6:32:2C:42:BC,2020-07-14 22:54:06.157969,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
10,DC:A6:32:2C:42:BC,2020-07-14 22:54:07.049219,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-73,1
11,DC:A6:32:2C:42:BC,2020-07-14 22:54:08.229296,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
12,DC:A6:32:2C:42:BC,2020-07-14 22:54:09.003063,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-80,1
13,DC:A6:32:2C:42:BC,2020-07-14 22:54:10.290573,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
14,DC:A6:32:2C:42:BC,2020-07-14 22:54:11.685663,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-73,1
15,DC:A6:32:2C:42:BC,2020-07-14 22:54:12.335082,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-68,1
16,DC:A6:32:2C:42:BC,2020-07-14 22:54:13.909508,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,1
17,DC:A6:32:2C:42:BC,2020-07-14 22:54:14.009471,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-71,1
18,DC:A6:32:2C:42:BC,2020-07-14 22:54:15.412121,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-61,1
19,DC:A6:32:2C:42:BC,2020-07-14 22:54:16.123373,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-60,1
20,DC:A6:32:2C:42:BC,2020-07-14 22:54:17.340955,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-61,1
21,DC:A6:32:2C:42:BC,2020-07-14 22:54:18.041072,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-80,1
22,DC:A6:32:2C:42:BC,2020-07-14 22:54:19.085376,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-59,1
23,DC:A6:32:2C:42:BC,2020-07-14 22:54:20.069835,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,1
24,DC:A6:32:2C:42:BC,2020-07-14 22:54:21.202421,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
25,DC:A6:32:2C:42:BC,2020-07-14 22:54:23.207468,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
26,DC:A6:32:2C:42:BC,2020-07-14 22:54:24.245088,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,1
27,DC:A6:32:2C:42:BC,2020-07-14 22:54:26.250247,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-63,1
28,DC:A6:32:2C:42:BC,2020-07-14 22:54:27.016413,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,1
29,DC:A6:32:2C:42:BC,2020-07-14 22:54:29.021570,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-57,1
30,DC:A6:32:2C:42:BC,2020-07-14 22:54:30.065999,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
31,DC:A6:32:2C:42:BC,2020-07-14 22:54:31.527319,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,1
32,DC:A6:32:2C:42:BC,2020-07-14 22:54:32.027324,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,1
33,DC:A6:32:2C:42:BC,2020-07-14 22:54:33.695553,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,1
34,DC:A6:32:2C:42:BC,2020-07-14 22:54:34.032354,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-75,1
35,DC:A6:32:2C:42:BC,2020-07-14 22:54:35.843200,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-68,1
36,DC:A6:32:2C:42:BC,2020-07-14 22:54:36.034420,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,1
37,DC:A6:32:2C:42:BC,2020-07-14 22:54:37.468260,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,1
38,DC:A6:32:2C:42:BC,2020-07-14 22:54:38.143233,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,1
39,DC:A6:32:2C:42:BC,2020-07-14 22:54:39.652072,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-74,1
40,DC:A6:32:2C:42:BC,2020-07-14 22:54:40.077661,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-79,1
41,DC:A6:32:2C:42:BC,2020-07-14 22:54:42.082381,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,1
42,DC:A6:32:2C:42:BC,2020-07-14 22:54:44.087343,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-75,1
43,DC:A6:32:2C:42:BC,2020-07-14 22:54:45.346759,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-76,1
44,DC:A6:32:2C:42:BC,2020-07-14 22:54:46.391159,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-57,1
45,DC:A6:32:2C:42:BC,2020-07-14 22:54:48.245089,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-71,1
46,DC:A6:32:2C:42:BC,2020-07-14 22:54:49.201305,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,1
47,DC:A6:32:2C:42:BC,2020-07-14 22:54:50.181392,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,1
48,DC:A6:32:2C:42:BC,2020-07-14 22:54:51.694597,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-75,1
49,DC:A6:32:2C:42:BC,2020-07-14 22:54:52.031416,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,1
50,DC:A6:32:2C:42:BC,2020-07-14 22:54:53.716547,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
51,DC:A6:32:2C:42:BC,2020-07-14 22:54:54.012887,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
52,DC:A6:32:2C:42:BC,2020-07-14 22:54:55.683612,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,1
53,DC:A6:32:2C:42:BC,2020-07-14 22:54:56.119170,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,1
54,DC:A6:32:2C:42:BC,2020-07-14 22:54:57.042439,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-63,1
55,DC:A6:32:2C:42:BC,2020-07-14 22:54:58.671829,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,1
56,DC:A6:32:2C:42:BC,2020-07-14 22:54:59.085578,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,1
57,DC:A6:32:2C:42:BC,2020-07-14 22:55:01.090167,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
58,DC:A6:32:2C:42:BC,2020-07-14 22:55:03.094732,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,1
59,DC:A6:32:2C:42:BC,2020-07-14 22:55:04.276091,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-71,1
60,DC:A6:32:2C:42:BC,2020-07-14 22:55:05.211622,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-74,1
61,DC:A6:32:2C:42:BC,2020-07-14 22:55:07.217343,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-76,1
62,DC:A6:32:2C:42:BC,2020-07-14 22:55:08.289858,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,1
63,DC:A6:32:2C:42:BC,2020-07-14 22:55:09.086772,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,1
64,DC:A6:32:2C:42:BC,2020-07-14 22:55:10.113023,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-61,1
65,DC:A6:32:2C:42:BC,2020-07-14 22:55:12.118759,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,1
66,DC:A6:32:2C:42:BC,2020-07-14 22:55:13.481422,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
67,DC:A6:32:2C:42:BC,2020-07-14 22:55:14.691421,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-73,1
68,DC:A6:32:2C:42:BC,2020-07-14 22:55:15.113888,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
69,DC:A6:32:2C:42:BC,2020-07-14 22:55:16.118308,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-57,1
70,DC:A6:32:2C:42:BC,2020-07-14 22:55:17.565269,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-60,1
71,DC:A6:32:2C:42:BC,2020-07-14 22:55:18.069645,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-61,1
72,DC:A6:32:2C:42:BC,2020-07-14 22:55:19.424124,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-71,1
73,DC:A6:32:2C:42:BC,2020-07-14 22:55:20.184315,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
74,DC:A6:32:2C:42:BC,2020-07-14 22:55:21.740530,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,1
75,DC:A6:32:2C:42:BC,2020-07-14 22:55:22.024342,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-63,1
76,DC:A6:32:2C:42:BC,2020-07-14 22:55:23.036809,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-70,1
77,DC:A6:32:2C:42:BC,2020-07-14 22:55:24.143141,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-69,1
78,DC:A6:32:2C:42:BC,2020-07-14 22:55:25.667627,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-63,1
79,DC:A6:32:2C:42:BC,2020-07-14 22:55:26.073260,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-76,1
80,DC:A6:32:2C:42:BC,2020-07-14 22:55:27.744646,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-64,1
81,DC:A6:32:2C:42:BC,2020-07-14 22:55:28.002003,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-65,1
82,DC:A6:32:2C:42:BC,2020-07-14 22:55:29.745888,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-71,1
83,DC:A6:32:2C:42:BC,2020-07-14 22:55:30.070265,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-76,1
84,DC:A6:32:2C:42:BC,2020-07-14 22:55:31.387443,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-67,1
85,DC:A6:32:2C:42:BC,2020-07-14 22:55:32.091129,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-62,1
86,DC:A6:32:2C:42:BC,2020-07-14 22:55:33.286093,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-66,1
87,DC:A6:32:2C:42:BC,2020-07-14 22:55:34.166122,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-72,1
88,DC:A6:32:2C:42:BC,2020-07-14 22:55:35.031235,6b14b132-c65d-11ea-8d8d-dca6322c42bb,1,1,1,-59,1
0,DC:A6:32:2C:42:BC,2020-07-14 23:17:21.410477,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,1
1,DC:A6:32:2C:42:BC,2020-07-14 23:17:22.192315,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,1
2,DC:A6:32:2C:42:BC,2020-07-14 23:17:23.100535,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,1
3,DC:A6:32:2C:42:BC,2020-07-14 23:17:24.058009,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,1
4,DC:A6:32:2C:42:BC,2020-07-14 23:17:25.049252,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,1
5,DC:A6:32:2C:42:BC,2020-07-14 23:17:26.162548,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,1
6,DC:A6:32:2C:42:BC,2020-07-14 23:17:27.116960,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,1
