SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,SAFE_DISTANCE
49,DC:A6:32:2C:42:BC,2020-07-14 23:20:11.103064,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,1
50,DC:A6:32:2C:42:BC,2020-07-14 23:20:12.094172,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-81,1
51,DC:A6:32:2C:42:BC,2020-07-14 23:20:13.104132,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-83,1
52,DC:A6:32:2C:42:BC,2020-07-14 23:20:14.124152,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-77,1
53,DC:A6:32:2C:42:BC,2020-07-14 23:20:15.039139,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-73,1
54,DC:A6:32:2C:42:BC,2020-07-14 23:20:17.044406,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,1
55,DC:A6:32:2C:42:BC,2020-07-14 23:20:18.246173,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,1
56,DC:A6:32:2C:42:BC,2020-07-14 23:20:19.126813,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,1
57,DC:A6:32:2C:42:BC,2020-07-14 23:20:20.144943,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,1
58,DC:A6:32:2C:42:BC,2020-07-14 23:20:21.011912,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-63,1
59,DC:A6:32:2C:42:BC,2020-07-14 23:20:22.050545,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-73,1
